fid,fname,year,id,type,sdate,edate,inidoy,enddoy,source,zp_link,burn_perio,area,growth_rat,ros_i,ros_p,spdir_i,spdir_p,int_i,int_p,duration_i,duration_p,qc,elev_av,aspect_av,landform,land_use,land_use_d,1_3y_fir_p,3_8y_fir_p,8_ny_fir_p,fuel_model,f_load_av,sW_1m_av,sW_3m_av,sW_7_av,sW_28_av,sW_100_av,sW_289_av,t_2m_C_av,d_2m_C_av,rh_2m_av,VPD_Pa_av,sP_hPa_av,gp_m2s2_av,dfmc_av,HDW_av,Haines_av,FWI_12h_av,DC_12h_av,FFMC_12h_a,wv10_kh_av,wdir10_av,wv100_k_av,wdir100_av,Recirc,CircVar,t_950_av,t_850_av,t_700_av,t_500_av,t_300_av,rh_950_av,rh_850_av,rh_700_av,rh_500_av,rh_300_av,wv_950_av,wv_850_av,wv_700_av,wv_500_av,wv_300_av,wdi_950_av,wdi_850_av,wdi_700_av,wdi_500_av,wdi_300_av,vwv_950_av,vwv_850_av,vwv_700_av,vwv_500_av,vwv_300_av,gp_950_av,gp_850_av,gp_700_av,gp_500_av,gp_300_av,gT_s_9_av,gT_9_8_av,gT_8_7_av,gT_7_5_av,gT_5_3_av,wSv_9_av,wSdir_9_av,wSv_7_av,wSdir_7_av,wSv_5_av,wSdir_5_av,wSv_1_av,wSdir_1_av,CBH_m_av,HigCC_p_av,LowCC_p_av,MidCC_p_av,TotCC_p_av,Cape_av,Cin_av,BLH_m_av,BLH_m_rt,LCL_hPa_av,LCL_m_av,LFC_hPa_av,CCL_hPa_av,EL_m_av,LiftIdx_av,VentIdx_av,CMLG_av,ros_p_lg1,f_start,fire_rank,SHAP_durat,SHAP_sW_10,SHAP_8_ny_,SHAP_3_8y_,SHAP_f_loa,SHAP_f_sta,SHAP_FWI_1,SHAP_wv100,SHAP_wv_85,SHAP_Cape_,SHAP_gT_8_,pred_log,actual_log,outlier,PredROS,PredErr,PctErr
74,Ourem_19082022,2022,2348,p,2022-08-19 15:00:00,2022-08-19 15:30:00,231.625,231.645833,airb,1,1,40.75,81.5,1696.526548,2410.358945,117.822892,119.65007,23081.522829,34568.686616,0.833333,0.5,4,269.297997754491,203.450177836434,41,4,Eucalyptus Forests,0,0,0,223,19.5147619047619,0.136255726395553,0.163957087032012,0.059526995867493,0.099071183502681,0.154560955762869,0.178613891601567,33.8605041503906,8.35269165039063,20.8456249237061,4168.3837890625,992.696228027344,2011.44091796875,6.27726364135742,42315.1328125,4,46.6491154909294,921.146824225208,95.2403917895753,10.1514483332825,340.221835477726,12.2159438145083,342.703279713346,-1,-1,28.73876953125,19.5484313964844,10.0906372070312,-7.30581665039063,-37.6551361083984,22.8189258575439,32.9880256652832,22.7940635681152,15.4763278961182,23.8758220672607,9.67651980854617,10.0401713580255,10.4613105374121,22.966138373147,35.7024128874879,355.86499012241,89.3417740528133,145.875946799021,242.902169369868,229.355052230858,0.142567753093567,0.042441957404694,-0.031476755908339,0.007512002053286,0.022468766902262,5793.43505859375,15317.4296875,31347.501953125,57867.33984375,94658.1171875,-15.3939180660715,-10.0279942174266,-6.08592421445367,-6.7931641975812,-8.45951938409706,0.098312750458717,0.897251904010773,0.291475504636765,-1.19926881790161,2.48262047767639,-0.311395794153214,28.581698748714,0.786692168252519,-1,0,0.01904296875,0,0.01904296875,0,1,1412.3262353515,-999,684.685598217064,3.18399805633162,-1,582.477778136149,-1,13.5726328637819,4838.25969696045,1.77167182098013,,20,1,,,,,,,,,,,,,,1,835.856262207031,1574.50268279297,65.322332429329
75,Ourem_19082022,2022,2351,p,2022-08-19 16:00:00,2022-08-19 18:30:00,231.666667,231.770833,airb,1,1,743,297.2,2179.413964,2184.547169,139.225965,139.377343,23871.62754,25075.401904,3.833333,2.5,4,261.818534773802,185.917038602976,21,4,Eucalyptus Forests,0,0,0,223,17.3246102150538,0.137579091548586,0.166663316353133,0.059745020511794,0.101192138755721,0.155759154130638,0.182051795085697,31.883554944005,9.36223010230882,25.1114969020667,3548.5572112376,991.45514980947,2127.67557776478,7.04658466084502,58522.3154201198,4,47.6008299200998,933.417242084467,95.3611604972553,16.68194695088,340.935820449207,21.9766564236559,342.286136256387,0.000201412554693,0.000193993373625,28.3765770141915,20.1500253167881,10.3671433907004,-7.06976712517512,-38.0111590419798,24.0172568382364,33.0219662904247,17.7924531558667,10.1844457458437,26.9414979779429,22.7458377264049,10.6948550260282,11.138231838284,25.6955597777378,37.6014946645631,352.817085914867,74.9255932900385,168.45445148402,249.011484226289,237.557965487017,0.102388816230194,-0.04108902461393,-0.008472349469778,-0.048131583374601,-0.009335150958178,5745.80606192739,15278.3689872507,31330.89995418,57857.3561716927,94650.8579842919,-11.693616694774,-8.97636318068143,-6.29511245523955,-6.80896217146792,-8.6245526873615,23.0819752412915,0.760462505660081,-1.40861696456692,-1.06359778163541,1.94103140598748,-0.292623584361884,74.0679719002759,0.709586272452939,-1,0,0.0286474197906,0,0.0286474197906,0,1,1090.9869790356,420.834489505181,713.847444531028,2.85883885634311,-1,567.344543578259,-1,15.2277401204868,11375.6526884113,1.7678518773075,2410.358945,80,1,,,,,,,,,,,,,,1,470.152954101562,1714.39421489843,78.4782420460721
76,Ourique_10062019,2019,1802,p,2019-06-10 17:00:00,2019-06-10 17:30:00,161.708333,161.729167,airb,2,2,78.25,156.5,746.032741,1882.751938,126.97878,212.41636,7624.001291,20901.224199,2,0.5,5,165.416798147394,206.503453135381,31,4,Eucalyptus Forests,0,0,0,223,17.28,0.192475674510002,0.194771169931416,0.14187122166157,0.166203172802927,0.205058364868164,0.195985717773434,23.1366271972656,6.46621704101563,34.1196975708008,1863.16723632812,992.208740234375,2079.7470703125,9.12837731838226,40555.29296875,4,45.923305485499,655.238422752846,91.9537186164379,21.7668563633498,315.406828457263,32.9471318676674,317.038951059212,-1,-1,17.247314453125,11.1350402832031,5.05438232421875,-9.1702880859375,-38.2911376953125,51.6633415222168,41.6440238952637,31.9878692626953,26.3575496673584,75.5972671508789,36.4413578098631,25.5416811395948,27.1171125329549,41.8723375651332,86.6828524161953,319.347410365535,3.1090999192009,321.038416573104,323.474902758965,339.460802771955,0.079171820322753,-0.180582466326164,-0.078127637017968,-0.053179365878054,-0.065342476092397,5725.1533203125,14907.53515625,30646.263671875,56920.0859375,93467.8359375,-14.3659496269355,-6.66937920373546,-3.91279644821,-5.55461029843393,-8.11709771920052,37.2349624633789,0.197498068213463,1.03189039230347,0.033691130578518,3.29198932647705,0.025527361780405,96.8638711004383,0.272073199324217,9505.25339843746,7.1208496093751,0,0,7.1208496093751,0,1,1154.8833691406,-999,774.516183211312,2.20804236414201,-1,644.919625549323,-1,21.5100739643235,18220.6783294678,1.05315899500141,835.534888,210,1,,,,,,,,,,,,,,1,464.322296142578,1418.42964185742,75.3381055267527
77,Paredes_17092024,2024,3016,p,2024-09-17 05:20:00,2024-09-17 10:30:00,261.222222,261.4375,sat,1,1,1873.5,362.612903,2481.787462,2481.787462,262.661188,262.661188,23874.9635,23874.9635,5.166667,5.166667,4,161.947350949409,320.922959464091,22,4,Eucalyptus Forests,4.86538198715321,15.1154844881782,73.5000683340167,223,16.6217987152034,0.211044828131536,0.292233182298327,0.08954068340307,0.155310311951912,0.239113631643638,0.335189983444778,19.5086406741637,7.0956486013612,44.5583556304678,1263.47567540994,991.408499596817,1494.93852199184,10.8899553806745,28160.2905042672,4,56.0767279934003,752.272055835679,93.7857927132931,22.1274184520867,84.3319135902858,36.6135470857258,84.4574382102072,9.8943792268e-05,9.7373589207e-05,18.3717656656311,17.6602351257148,6.94006692573559,-7.45990163158324,-35.8713974298382,38.5683878819867,20.8121649812938,18.7665452591269,29.0458379180209,35.8495603975015,53.3615136603381,14.7166728094966,34.1080359393649,63.3066164723775,74.6977338357003,88.8041906034339,24.2845452818763,32.047159049794,35.176698869483,34.3545468793287,-0.49291648842106,0.023076767659592,-0.014760442699368,-0.075271907070758,0.135870988100659,5385.92612432656,14738.1497815607,30634.0144469994,57088.5075343719,94005.6523332431,-5.17471494747859,-0.776383201050194,-6.89823968722269,-5.62306270298528,-7.91937360470578,76.1846977290112,0.237320281366355,3.62397970225488,-0.315262231418803,7.33829374360887,-0.155287549613844,142.506324426967,0.206881578606349,-1,12.2784149000961,0.030672474412,0,12.3089913229182,0,1,514.115143669751,37.9174469255516,823.562290153227,1.71383690175261,-1,584.837414820081,-1,23.8747826345964,26688.9856036568,1.19972175808286,,0,1,,,,,,,,,,,,,,1,888.790954589844,1592.99650741016,64.1874669689244
78,PedrogaoGrande_17062017,2017,1160,p,2017-06-17 19:00:00,2017-06-17 20:00:00,168.791667,168.833333,rep,2,2,2546,2546,2397.495185,4129.2062,216.020902,212.118258,23679.460699,42463.753544,2,1,4,386.051299656694,206.112641106534,21,4,Eucalyptus Forests,0,2.85683484260457,65.2867615351444,223,18.4578756884343,0.213745160542229,0.275265718425064,0.111579594835662,0.169147690074182,0.236685519427992,0.307816278151432,31.3539909102158,15.735248456413,39.1126695320481,2796.28731302434,972.029250783472,4009.55538263326,8.97569841667754,16949.1917658891,4,45.683352125807,269.24785141311,95.6576232288497,5.96501297183468,281.207264667588,9.91040837711001,287.677663752204,0.009942921704969,0.009944366549083,31.3518206072946,24.7350558715507,10.5636187722265,-10.1690763236523,-37.4825716708792,30.2658001016045,26.3546899999267,39.2923990706884,86.0319432099311,108.829283368821,7.63002110912278,11.0439812376686,11.7912683407407,11.693036621091,27.5897729218606,290.808132980525,310.789269699988,10.9398286255682,106.492863566049,151.139483113735,0.013523231667534,0.085358989873321,0.14068334813348,0.052083767825613,0.229253078968938,5618.89178042676,15287.0186953184,31541.8791725721,57905.5295742998,94556.1344220143,12.4543049077774,-7.21985171112579,-9.1190705220211,-8.0959374363876,-7.61331876508831,22.9435589337701,2.76222416238501,2.3588695769198,-1.52873686133193,1.16716042872946,-0.595686631242755,46.9001802848507,0.914329932272062,5681.8408429289,95.401920372316,0,29.8372028765216,95.4591814286842,422.53652610916,1,141.945235366952,130.411119630822,774.194168811523,2.21238299276489,600.942124520697,703.034561788368,-1,12.8291305871461,11662.6387920886,2.07043775739794,1467.1158,270,1,,,,,,,,,,,,,,1,1415.44519042969,2713.76100957032,65.7211308452049
79,PedrogaoGrande_17062017,2017,1161,p,2017-06-17 20:00:00,2017-06-17 21:00:00,168.833333,168.875,rep,2,2,4430,4430,3038.491037,4997.541193,256.338099,306.400879,29228.699929,54568.636564,3,1,4,450.699690402477,149.180714648875,21,4,Eucalyptus Forests,8.20876615150747,2.34355206485939,48.6318723080821,223,16.5991775574583,0.212492829551367,0.273977984148657,0.108676282437632,0.16783277295514,0.235611954805768,0.306509811977911,29.1291959235599,15.9335817212754,45.0317707664228,2225.33809046691,970.016495569282,4187.12809247959,9.99133758563287,12078.0028823841,4,44.3371343605854,260.748885060847,95.5593990528589,5.29552666053612,272.5324068541,9.0336239562199,288.354894110147,0.000427769663787,0.000431841966423,31.2163205956847,24.7088359157691,10.3835011505042,-10.1575500727618,-37.5535866925448,26.8558888986871,24.7669259833156,39.6652927232565,85.9257759885242,104.365316390047,7.11380453641954,11.2931463626471,12.000293170517,14.2443388895976,26.1259069244215,282.25610932631,295.155602720967,3.04113685384402,99.1283302053028,151.369529403407,-0.032218108739521,-0.009671926270893,0.023277690352518,0.065206115630226,0.261935149237426,5649.77788711234,15313.0545011682,31561.733340428,57915.5689614609,94567.5660540036,25.2409315376761,-7.10061129234506,-9.21810096325663,-8.02110216795938,-7.63632618362837,10.801361128854,3.29255773113956,2.34554191140858,-0.761928131428639,1.59673136367104,-0.607807062608507,33.3506329207386,2.05669531484862,5612.43527310178,96.478969786366,0,20.8033090493452,96.6361767857464,267.896153325173,1,59.1443793387017,24.8838347092235,799.816108854427,1.95116759599581,580.943091677142,710.056704121572,-1,14.8780071693138,10828.2578606047,1.89202321665711,4129.2062,330,1,,,,,,,,,,,,,,1,1801.49877929688,3196.04241370313,63.9522975454367
80,PedrogaoGrande_17062017,2017,1184,p,2017-06-18 15:00:00,2017-06-18 16:00:00,169.625,169.666667,rep,3,5,1886.25,1886.25,3273.366811,3273.366811,140.274574,140.274574,34687.909041,34687.909041,1,1,4,318.36265187533,165.871590800093,21,4,Eucalyptus Forests,0.097127792424032,4.78701262661302,87.6925211599833,223,17.7558675920982,0.209902859287159,0.268300604681923,0.130644556795938,0.166424574356261,0.230289694023095,0.29919888266857,35.7602044626859,12.4733426846827,24.7169505083541,4405.26371273782,974.241751839175,3591.04623434154,6.60605058207024,57996.4429593156,4,40.7215765873045,288.930064456469,95.324408961262,13.1428916252771,325.976330388392,8.74976279248851,334.734900911373,0.001278751369846,0.001279481762605,31.2724832806765,23.200571999441,9.66975821939103,-11.3999258306453,-38.2139791532055,28.9266516680138,30.3129427060633,44.1787506588708,72.1014728043177,100.339885472243,8.46331953542556,11.2886793567307,28.6304452327125,22.6966040000222,47.7287293241519,338.56883586819,140.037678483475,202.042545351444,188.48633462029,137.296568003607,0.059211432726264,-0.036794276765516,-0.218518951032226,-0.207291251306844,0.121198062763923,5440.77879732751,15064.963026312,31268.1314708352,57570.9532517729,94054.3538298997,-18.138327814729,-8.80762801812566,-8.70684068353903,-8.22752869729201,-7.47410511666544,8.23155912523256,0.795176949066803,8.05440993977723,-0.84806442215094,2.96859092221801,-0.477760127365823,16.5693172355552,0.683137996338444,3669.40085165315,98.4551726388428,0,39.6746237884654,98.6867563932093,208.356029705179,1,1090.22371925172,93.4779174817504,695.289425978018,3.06366816121233,636.096556532551,680.770749969543,-1,7.33995566207387,12181.5546373745,1.97344444196061,,1470,2,,,,,,,,,,,,,,1,727.365234375,2546.00157662499,77.7792934195238
81,PedrogaoGrande_17062017,2017,1189,p,2017-06-18 16:00:00,2017-06-18 17:00:00,169.666667,169.708333,rep,3,5,1572.25,1572.25,2065.456069,2219.783327,155.890917,136.619763,23475.775775,22714.241201,2,1,4,314.786936793504,227.370438169069,21,4,Eucalyptus Forests,0.356911096690461,1.80077871512005,84.214795587281,223,17.6775112251443,0.21165013640299,0.27044636699906,0.131428304991859,0.167814513966545,0.232234871000814,0.301555483716558,34.8540615271616,12.7210454885446,26.4301618707177,4098.96659788591,973.505646124596,3647.473700993,6.92623490573221,48422.136657907,4,40.3805570773131,289.086267653987,95.2722877135865,11.3570234940496,316.802907307798,10.9378420578968,338.248305518522,0.026412526280942,0.027079932056341,31.2565668611916,23.3005652083881,9.81061118324872,-11.140261101262,-38.1596808304161,29.8115121357146,31.4733288575319,43.4498293058879,64.8613382015385,100.987016638872,11.1997438797465,10.8032495373289,26.0317080917928,25.0217087059602,50.0267782779717,338.501722509159,130.413785261095,205.21401098723,198.027348152731,136.785074809023,0.05688542348221,0.052742621909967,0.029641807259755,-0.251410867290177,0.139036525222772,5415.53391272101,15043.7566792498,31256.6804321437,57573.803985108,94071.0941974845,-13.6396667785668,-8.68115377238891,-8.68054814990744,-8.1811337343625,-7.53134861103198,19.3540947765108,0.431307893852339,6.56407445479275,-0.862005134198629,3.15367872649652,-0.462320631382153,24.7726825593319,0.625267948755625,3725.467705049,97.9920425554503,0,31.6611634671555,97.9984391022388,235.933192521599,1,937.134687917171,248.620492341597,706.181161439152,2.94189402394119,635.150287342547,686.463482315199,-1,8.14943319437755,14527.5485449979,2.00475933602402,164.902357,1530,1,,,,,,,,,,,,,,1,816.081970214844,1403.70135678516,63.2359627046228
82,PenalvadoCastelo_15092024,2024,2816,p,2024-09-16 10:30:00,2024-09-16 11:00:00,260.4375,260.458333,airb,2,2,33.75,67.5,2913.220217,2913.220217,240.89833,240.89833,39722.971496,39722.971496,0.5,0.5,4,502.746986607143,208.626038899022,31,7,Shrub,0,0,99.2857142857143,233,24.6436111111111,0.198468480050564,0.275932625152661,0.102006379961965,0.14943244278431,0.222148917317391,0.316918945312501,23.0931701660156,-2.58261108398438,17.9132766723633,2315.416015625,960.384948730469,5175.62060546875,6.96106177568436,45725.5703125,4,66.8838436132005,847.176506506354,95.0247746374235,19.7483180239826,58.3474395487929,27.7743794135409,59.5242564004053,-1,-1,20.7726745605469,18.68017578125,7.15972900390625,-7.29830932617188,-36.8262329101562,18.5462322235107,10.3472213745117,12.9641103744507,7.99446392059326,44.6614151000977,21.0036960070251,24.6482343765555,21.1919499965393,43.2471996924092,76.4204808198843,60.0920405331917,92.184275467088,72.7372430599775,73.1541207329029,69.0987851176658,-0.074848420765215,-0.163194728270734,0.001892219507585,0.030856512821949,0.109228749713701,5836.65380859375,15172.021484375,31133.46484375,57555.05859375,94414.5703125,-999,-2.28322019832805,-7.41320487622232,-5.6457384450936,-8.23056484928672,41.9348182678223,1.99443304538727,0.283223927021027,0.098757170140743,4.51227903366089,0.050057206302881,80.9512844926314,0.162007312588407,-1,0.099609375,0,0,0.099609375,0,1,539.482434082022,-999,654.329923476366,3.53728295317816,-1,464.596062341996,-1,18.6796038291824,10501.8482208252,2.99780051909614,,855,1,,,,,,,,,,,,,,1,1138.66027832031,1774.55993867968,60.9140334920203
83,ProencaaNova_13092020,2020,2126,p,2020-09-13 17:30:00,2020-09-13 19:00:00,257.729167,257.791667,"airb,fops",1,1,962.75,641.833333,1771.840962,2161.930668,352.769571,355.760643,28480.649826,36003.010437,5.5,1.5,4,672.129404145078,93.7599770138185,22,6,Coniferous Forests,0,0,83.3465085638999,4,29.3938517745303,0.175491535954594,0.250456557773909,0.096748179465177,0.142847119811636,0.192668428099428,0.290120590482541,28.859597742324,11.6473047206011,35.4436753929408,2597.96831389315,959.975428689665,5171.40371762633,8.73349271991997,32787.5108446739,4,69.2751761007683,979.655014671094,96.0161098037989,11.7910721736413,229.62808343372,20.8973650235852,233.811813683921,0.06543967471441,0.065441498924248,27.4427135548715,19.466242908946,7.37359844806608,-9.88521042766448,-37.4317900961919,39.7671173739171,49.0560328181624,61.3509636607098,60.4993759469238,95.0745182540453,19.7029460244882,25.0336398621801,52.7817711823417,64.7167634928462,64.034349630585,232.684911795228,183.972215687897,152.473357629199,185.070177031312,199.205129279172,0.067542838670208,0.266731337647398,0.035235595314281,-0.08198321123213,0.281048559589993,5811.90126871454,15326.6095774442,31346.0055737845,57682.3263190149,94377.9952377835,-999,-8.70348841793224,-7.78140402159712,-6.73941502724651,-7.67828830540698,637.343913564529,-3.44573609141619,15.7471976264364,-0.579922429728646,10.106640224527,-0.171721824530054,87.6897139225624,-0.175875739732284,6419.07185519699,98.1580941243924,0,1.4248537320163,98.1580941243924,41.3355684859545,1,1013.15442746383,585.563329244788,746.923176957971,2.50715369907934,508.549042064746,678.543024071075,5.98876939504026,12.7362871415822,18126.7506815346,1.49399927161552,1605.687198,240,1,,,,,,,,,,,,,,1,860.012084960938,1301.91858303906,60.2201820025739
84,ProencaaNova_13092020,2020,2127,p,2020-09-13 19:00:00,2020-09-14 02:00:00,257.791667,258.083333,"fops,sat",1,2,6931,990.142857,1458.272555,1461.660055,40.736477,40.626261,21393.891374,21571.570263,7,7,4,600.724786509567,133.960318016838,22,6,Coniferous Forests,0.962976472733905,0,85.9347072770381,4,27.5807194348328,0.176373244957961,0.25172482595883,0.09734060934849,0.143260762817257,0.193714780711032,0.29159338733495,23.2118482784839,15.8732373896676,64.454863552214,1058.8033956421,961.068563316532,5197.20257329746,14.5805365455551,8131.62808787777,4,55.1999657618223,980.942322853457,92.8620265314014,5.20909761545225,267.451485141693,9.65018829194815,259.205611982776,0.154923267780558,0.257852583071849,22.166506248773,18.2395078664763,7.56529930111501,-10.6560882163721,-37.6751231434233,69.7484630266493,47.83267905909,52.6534624749584,78.1274730084974,73.1425778206954,9.80461712836459,48.8446191796411,62.8452918800899,74.2631182724249,67.435372834619,252.702624054846,177.635237481882,162.384565769242,182.584623010237,181.430095748791,-0.019852795912115,0.093907300056816,0.223572143311299,0.03846818854368,-0.103597835271701,5928.47549105058,15335.9041370538,31341.7367850243,57622.7549323384,94257.6723194157,-11.2004871400102,-4.28492580926341,-6.86866547069759,-7.11529362987032,-7.53124135192679,595.304028905425,-35.9669860912525,22.8638276425048,-0.665261768399086,13.4551852642968,-0.256886497151537,48.8013138005435,-0.871085356485068,4785.30629263151,87.1885902715525,0.081377435403,27.4670185065993,91.0145450591366,130.76312480063,1,389.510113448781,112.403705556743,863.148949414117,1.33750555013353,553.60524750976,759.547135093627,7.67256170141909,17.2925187982482,11148.755652318,0.947995436684752,2161.930668,330,1,,,,,,,,,,,,,,1,255.046752929688,1206.61330207031,82.5508843826421
85,Sabugal_15082025,2025,3354,p,2025-08-17 12:00:00,2025-08-17 14:15:00,229.5,229.59375,sat,1,5,1984,881.777778,507.564704,2339.635367,36.952333,202.106104,5148.924433,24475.013084,11.25,2.25,5,758.25862504739,139.372915880235,22,-1,Unknown,0,0,93.9856867602532,233,19.9581395348837,0.215368444385337,0.290792204003522,0.107618073093012,0.166657171977269,0.240051629379999,0.330698955124256,34.8517028222881,8.95866453360451,20.6261437630378,4418.4648802263,929.171136501919,7879.52779247645,6.14873285770456,62155.4863931195,4,55.4808185752862,739.842064514469,95.3700430464336,13.8053708448154,230.531150930744,16.5651985353735,242.158194332706,0.013215201694131,0.013612681935306,33.4621484223424,24.8008312566438,11.3906297057477,-10.0366911459561,-35.8385292361213,21.8986435746837,28.9785202689712,40.1055054330239,34.8247548787673,24.8287991126114,12.6334474223182,18.5987829199651,38.0490244753618,59.3143825378924,44.4678673927853,241.349327566255,238.616537433261,224.062683654957,231.221041618342,245.93885005013,0.033520715031603,0.095793130420893,0.001460720665831,-0.006418828835476,0.044441115699042,5721.4935146297,15378.9795384077,31661.6584868201,58118.7374369814,94945.4980732747,-999,-9.45075547594514,-8.62922883544179,-8.36718276338709,-7.19196190778158,1.77036427455955,0.063020040894856,11.2634601895329,-0.139007891352846,9.68365266084768,-0.038373612941145,38.8149724554529,-0.026872321570635,3743.43335794137,0.0414567809584,0,16.2398270501936,16.281283831152,8.69138265758085,1,1666.32368671241,296.355960225932,637.864962579774,3.73572555720555,910.794556592718,914.933156957619,-1,5.37678763903726,9045.42450669059,2.06940187049315,103.619869,2720,1,,,,,,,,,,,,,,1,688.134338378906,1651.50102862109,70.5879664803808
